TIME,O21,O22,PEDAL,THROTTLE,NE,MAP,TA,STFT,LTFT
6375,0.1,0.76,23.14,16.08,1515.5,32,34,-3.12,6.25
6376,0.14,0.76,23.14,16.08,1515.5,32,35,-2.34,6.25
6377,0.14,0.76,23.14,16.08,1515.5,32,35,-2.34,6.25
6378,0.14,0.76,23.14,16.08,1523.25,32,35,-0.78,6.25
6379,0.14,0.76,23.14,16.08,1523.25,32,35,-0.78,6.25
6380,0.14,0.76,23.14,16.08,1523.25,32,35,-0.78,6.25
6381,0.78,0.76,23.14,16.08,1523.25,32,35,-0.78,6.25
6382,0.78,0.76,23.14,16.08,1523.25,32,35,-0.78,6.25
6383,0.78,0.76,23.14,16.08,1527.25,32,35,-0.78,6.25
6384,0.74,0.76,23.14,16.08,1527.25,32,35,-1.56,6.25
6385,0.74,0.76,23.14,16.08,1527.25,32,35,-1.56,6.25
6386,0.6,0.76,23.14,16.08,1523.25,32,35,-2.34,6.25
6387,0.6,0.76,23.14,16.08,1523.25,32,35,-2.34,6.25
6388,0.6,0.76,23.14,16.08,1523.25,32,35,-2.34,6.25
6389,0.12,0.76,23.14,16.08,1523.25,32,35,-3.12,6.25
6390,0.12,0.76,23.14,16.08,1523.25,32,35,-3.12,6.25
6391,0.12,0.76,23.14,16.08,1523.25,32,35,-3.12,6.25
6392,0.1,0.76,23.14,16.08,1527.25,32,35,-2.34,6.25
6393,0.1,0.76,23.14,16.08,1527.25,32,35,-2.34,6.25
6394,0.1,0.76,23.14,16.08,1527.25,32,35,-2.34,6.25
6395,0.14,0.76,23.14,16.08,1523.25,32,35,-0.78,6.25
6396,0.14,0.76,23.14,16.08,1523.25,32,35,-0.78,6.25
6397,0.58,0.76,23.14,16.08,1527.25,32,35,0,6.25
6398,0.58,0.76,23.14,16.08,1527.25,32,35,0,6.25
6399,0.58,0.76,23.14,16.08,1527.25,32,35,0,6.25
6400,0.78,0.76,23.14,16.08,1527.25,32,35,-0.78,6.25
6401,0.78,0.76,23.14,16.08,1527.25,32,35,-0.78,6.25
6402,0.78,0.76,23.14,16.08,1527.25,32,35,-0.78,6.25
6403,0.76,0.76,23.14,16.08,1531.25,32,35,-1.56,6.25
6404,0.76,0.76,23.14,16.08,1531.25,32,35,-1.56,6.25
6405,0.76,0.76,23.14,16.08,1527.25,32,35,-1.56,6.25
6406,0.7,0.76,23.14,16.08,1527.25,32,35,-1.56,6.25
6407,0.7,0.76,23.14,16.08,1527.25,32,35,-1.56,6.25
6408,0.38,0.76,23.14,16.08,1531.25,32,35,-2.34,5.47
6409,0.38,0.76,23.14,16.08,1531.25,32,35,-2.34,5.47
6410,0.38,0.76,23.14,16.08,1531.25,32,35,-2.34,5.47
6411,0.12,0.76,23.14,16.08,1523.25,32,35,-2.34,5.47
6412,0.12,0.76,23.14,16.08,1523.25,32,35,-2.34,5.47
6413,0.12,0.76,23.14,16.08,1523.25,32,35,-2.34,5.47
6414,0.1,0.76,23.14,16.08,1527.25,32,35,-1.56,5.47
6415,0.1,0.76,23.14,16.08,1527.25,32,35,-1.56,5.47
6416,0.1,0.76,23.14,16.08,1527.25,32,35,-1.56,5.47
6417,0.16,0.76,23.14,16.08,1527.25,32,35,0,5.47
6418,0.16,0.76,23.14,16.08,1527.25,32,35,0,5.47
6419,0.16,0.76,23.14,16.08,1527.25,32,35,0,5.47
6420,0.76,0.76,23.14,16.08,1531.25,32,35,0,5.47
6421,0.76,0.76,23.14,16.08,1531.25,32,35,0,5.47
6422,0.78,0.76,23.14,16.08,1539,32,35,0,5.47
6423,0.78,0.76,23.14,16.08,1539,32,35,0,5.47
6424,0.78,0.76,23.14,16.08,1539,32,35,0,5.47
6425,0.7,0.76,23.14,16.08,1535,32,35,-0.78,5.47
6426,0.7,0.76,23.14,16.08,1535,32,35,-0.78,5.47
6427,0.7,0.76,23.14,16.08,1535,32,35,-0.78,5.47
6428,0.4,0.76,23.14,16.08,1542.75,32,36,-1.56,5.47
6429,0.4,0.76,23.14,16.08,1542.75,32,36,-1.56,5.47
6430,0.4,0.76,23.14,16.08,1542.75,32,36,-1.56,5.47
6431,0.12,0.76,23.14,16.08,1539,32,36,-1.56,5.47
6432,0.12,0.76,23.14,16.08,1539,32,36,-1.56,5.47
6433,0.12,0.76,23.14,16.08,1539,32,36,-1.56,5.47
6434,0.1,0.76,23.14,16.08,1542.75,32,36,-0.78,5.47
6435,0.1,0.76,23.14,16.08,1542.75,32,36,-0.78,5.47
